movie_idx,movie_name,release_year,rating,votes,genre,Cinemagoer_id,multiple_plot
m513,shampoo,1975,6.2,4406,"'drama', 'romance'",0073692,"[""On Election Day, 1968, a hairdresser and ladies' man is too busy cutting hair and dealing with his various girlfriends and his mistress, whose husband he meets and finds out is having an affair with his ex-girlfriend."", ""Thirty-something George Roundy is a Beverly Hills hairdresser, who spends as much time sleeping with his female clients as he does doing their hair. Whether they want to admit it, all the women in his life are for the most part aware that they are are not the only one with whom he is sleeping. And some, such as the wealthy and married Felicia Karpf, have a stronger emotional dependence on George than they would like to admit. George's current girlfriend is Jill, an up and coming actress. Jill's best friend is Jackie Shawn, one of George's old girlfriends who left him because he couldn't make a true commitment to her. In turn, Jackie is currently having an affair with Lester Karpf, Felicia's wealthy businessman husband. George is unhappy working at a salon owned by Norman, with whom he is constantly butting heads. In his first act of wanting finally to be a grown up, George wants to open his own salon, but doesn't have the financial resources to do it, and no bank will lend him money for the venture. Felicia at least convinces Lester to consider investing in George. On Monday, November 4, 1968, the eve of the presidential election, this group spends the evening together, first at a dinner party hosted by Lester, and then another private party. Lester asks his potential new business partner, George, to accompany his mistress Jackie, not knowing that George and Jackie know each other. Jill, who is invited to the party by Jackie, invites director Johnny Pope as her date, he who is considering her for a role in his next movie filming in Egypt and perhaps more. Over the course of the evening, George may come to the realization of what he wants in life both professionally and personally, but achieving happiness will depend upon others in his life, they who have known George up to this time only as an uncommitted narcissist.—Huggo"", 'Wicked social satire about a sexy male hairdresser that does more than just hair. Warren Beatty lampoons his own womanizer reputation in this feature, concerned only with who is ""doing"" whom and the superficial appearances of the upper class of Beverly Hills set against election day for the 1968 Presidential election.—Jwelch5742', 'George Roundy, is a Beverly Hills hairstylist who\'s uncontrolled libido stands between him and his ambitions. He wants the security of a relationship. He wants to be a hairdressing ""star"" and open his own salon. But the fact that he beds down with the wife, daughter and mistress of a potential backer doesn\'t help. It also does little for his relationship with his current girlfriend. As this tongue-in-cheek look at the sexual revolution rolls on, the babe juggling, stress and lies all wear George down. He wants so much. But a hungry kid loose in a candy store easily gets sick.—alfiehitchie']"
m514,the shining,1980,8.5,182077,"'horror', 'mystery', 'thriller'",0081505,"['A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.', ""After landing a job as an off-season caretaker, Jack Torrance, an aspiring author and recovering alcoholic, drags his wife Wendy and gifted son Danny to snow-covered Colorado's secluded Overlook Hotel. But writer's block prevents Jack from pursuing a new writing career. Everything has its time, however. First, the manager must give Jack a grand tour. Then, Mr Hallorann, the facility's ageing chef, chats with Danny about rare psychic gifts. The mysterious employee also warns the boy about the cavernous hotel's abandoned rooms. Room 237, especially, is off-limits. That's all very well, but Jack is gradually losing his mind. After all, strange occurrences and blood-chilling visions have trapped the family in a silent gargantuan prison hammered by endless snowstorms. And now, incessant voices inside Jack's head demand sacrifice. However, is Jack capable of murder?—Nick Riganas"", ""Built in 1907, the posh, grand and secluded Overlook Hotel, located in the mountains of Colorado, closes for the winter months as it was never designed as a ski resort, that seclusion and isolation which has always been its attraction for its upscale guests and which makes it largely inaccessible in the snowy winter. Having recently moved from Vermont to Boulder with his wife Wendy and their adolescent son Danny, former schoolteacher Jack Torrance has just accepted the five month job as the Overlook's winter caretaker in wanting uninterrupted solitude to start his new career as a writer. In accepting the job, Jack was not deterred in knowing of the incident ten years ago when the then hotel GM Charles Grady, acting as that season's winter caretaker, developed a severe case of cabin fever and ended up gruesomely killing his wife and two daughters before killing himself. Beyond a recent undiagnosed collapse experienced by Danny which may be an issue if it happens again at the hotel, Wendy is looking forward to this five month getaway. While Danny indirectly states he doesn't want to go, Wendy is not concerned about his emotional well being in this new situation as he, out of circumstance, has often been on his own without other children around, which has long ago led to him creating an imaginary friend named Tony who lives in Danny's mouth. When the Torrances arrive at the Overlook on October 30th, its last day of operation before they take over for the winter, Danny learns that there is someone at the hotel who knows his secret abilities in association to Tony's true nature. After the regular staff leaves for the winter and as winter truly sets in, the isolation of the resort begins to show itself. The question becomes which of the often battling powers in this isolation will ultimately come out on top: Wendy's mortal fortitude, Danny's secret ability which he learns is called the shining, or the hotel's associated secrets which are slowly overtaking Jack.—Huggo"", 'A novelist - Jack Torrance takes a job interview as winter caretaker of the isolated, old, huge and beautiful Overlook Hotel. Jack brings his wife - Wendy and his son Danny. It happens that Danny, has a mysterious power known as ""The Shining"". Danny meets Hallorann - the hotel cook in their first day arriving at the Overlook, who warns him about the hotel and the sinister Room 237. As the days go by, Danny has visions, meanwhile Jack starts driving into insanity, turning more and more aggressive, at the point that Danny and Wendy gets convinced that Jack might try to do something bad.—Film Geek Guy']"
m515,silver bullet,1985,5.9,6498,"'adventure', 'drama', 'horror', 'mystery', 'thriller'",0090021,"['In a small town, brutal killings start to plague the close knit community. Marty Coslaw, a paraplegic boy, is convinced the murders are the doings of a werewolf.', ""The small town of Tarker's Mills was a place that was very peaceful, where nothing extraordinary ever happened until one night when murders began. The townspeople believe it's some maniacal killer on the loose whom they intend to hunt down. Marty, a young handicapped boy, believes the killer is no man at all, but a werewolf. After a run-in with the werewolf, Marty and his sister Jane hunt all over town for the man who is the werewolf.—<webmistress@shiversofhorror.com>"", 'After gruesome murders, citizens from a small town form a vigilante justice group against the wishes of the local Sheriff and the Reverend. A young kid escape the attack of the monster thereby putting his life in danger as he is the only one who knows the identity of the monster.—Fella_shibby@yahoo.com', ""In the spring of 1976, inhabitants of the peaceful town of Tarker's Mills, rocked by recent, violent murders, press Sheriff Joe Haller to investigate and find those responsible. Meanwhile, crippled boy Marty is very happy with the new motorized wheelchair his dear Uncle Red has given him. One night, Marty sneaks out to a remote bridge to set off some fireworks that Red also gave to him and is attacked by a hairy creature. Luckily, Marty shoots a rocket in to the left eye of the attacker and escapes. He tells his sister Jane he was attacked by a werewolf and convinces her to seek out anyone in town with an injured eye. She discovers that it's the local reverend who is the creature. Now the siblings have to convince Uncle Red to help them prepare for a visit by the reverend at the next full moon.—Claudio Carvalho, Rio de Janeiro, Brazil""]"
m516,sister act,1992,5.9,25196,"'comedy', 'crime', 'music'",0105417,"['When a nightclub singer is forced to take refuge from the mob in a convent, she ends up turning the convent choir into a soulful chorus complete with a Motown repertoire, until the sudden celebrity of the choir jeopardizes her identity.', ""Deloris Wilson (Whoopi Goldberg), a black woman who has chosen the stage name Deloris Van Cartier, is a Reno, Nevada lounge singer, she, the lead in a girl trio, in which she also chooses and arranges the music and choreographs the shows. She is a wisecracking, showy woman who has always loved music. She, however, only has her current job being hired by her married lover, Vince LaRocca (Harvey Keitel), to sing in his casino's lounge. She learns of Vince's true business as a gangster when she walks in on him killing one of his employees who wronged him. As a witness to the murder, Deloris goes on the run to the police, Lieutenant Eddie Souther (Bill Nunn), who has long been running an operation to get enough evidence to put Vince behind bars, this murder, which could be the metaphorical nail in Vince's coffin. However, Vince has put a contract out on Deloris' life to prevent her from testifying against him. As such, Eddie has to hide her until the trial, which will be at least two months. Where Eddie chooses is St. Katherine's, a poor Catholic parish and convent in a tough neighborhood in San Francisco. The convent's Mother Superior (Dame Maggie Smith) reluctantly takes Deloris in, that reluctance as Deloris is not anywhere near being close to looking or acting like a typical nun. Furthermore, the Mother Superior does not tell any of the sisters Deloris' true identity or the real reason for her being at St. Katherine's. With the Mother Superior cloistering the sisters behind the convent walls to pray for the salvation mostly of down and out of the neighborhood while keeping the sisters safe from harms of the outside world, there is an immediate and continual clash of wills between her and Deloris. Deloris, as renamed Sister Mary Clarence, does have an effect on two of the sisters, Mary Patrick (Kathy Najimy), a perpetually perky woman, and Mary Robert (Wendy Makkena), who always feels left behind in whatever is happening in life. The clash between Deloris and the Mother Superior leads to the Mother Superior restricting Deloris to one task at the convent, one that leads to good and bad changes at St. Katherine's, the bad most specifically in potentially leading Vince and his associates to Deloris. Those changes also bring the battle of wills between Deloris and Mother Superior to a head, unless each can see the positive in what is happening in relation to their life at the convent.—Huggo"", ""This movie is about a Reno, Nevada lounge singer named Deloris Van Cartier (Whoopi Goldberg), who witnesses her mobster boyfriend, Vince LaRocca (Harvey Keitel), killing an employee. She is then hidden in a convent under a witness protection program. She soon makes friends with the nuns, especially Sister Mary Robert (Wendy Makkena), Sister Mary Lazarus (Mary Wickes), and Sister Mary Patrick (Kathy Najimy). After the Mother Superior (Dame Maggie Smith) catches Deloris going out to a bar in the night followed by Mary Robert and Mary Patrick, she orders her to join the church choir, only to find her coaching the choir and turning them into swingin' singin' sisters. The choir proves to be a big success with the surrounding neighborhood, but will Deloris' boyfriend track her down.—Chantel Cotterell <ynnahc@msn.com>"", ""Deloris Van Cartier (Whoopi Goldberg) is a singer who wants to make it big. She is having a romance with a guy named Vince LaRocca (Harvey Keitel), but when he won't leave his wife, she breaks up with him. Afterwards, she witnesses a murder which was ordered by Vince. Deloris runs to the police who say she must stay in hiding for a while. However, this hiding place isn't an old run down house, or a caravan no, it's a convent. Deloris' new identity is Sister Mary Clarence. However, Deloris doesn't just sit around all day in the lifeless, boring convent, no she goes clubbing and makes friends with the nuns. She also turns the dull, lifeless choir into a hip one, which makes the church more popular with young people. However how long will it be before knowledge of this choir and Deloris reaches Vince?—x_ baby angel"", 'Reno, Nevada lounge singer Deloris (Whoopi Goldberg) witnesses a mob murder and the cops stash her in a nunnery to protect her from the hitmen. The Mother Superior (Dame Maggie Smith) does not trust her, and takes steps to limit her influence on the other nuns. Eventually, the singer rescues the failing choir and begins helping with community projects, which gets her an interview on television. This alerts the mob to her whereabouts, and the chase is back on.—Ed Sutton <esutton@mindspring.com>']"
m517,sleepy hollow,1999,7.5,108951,"'fantasy', 'mystery', 'thriller'",2647544,['Ichabod Crane is resurrected and pulled two and a half centuries through time to unravel a mystery that dates all the way back to the founding fathers.']
m518,sling blade,1996,8.0,42087,'drama',0117666,"['Karl Childers, a simple man hospitalized since his childhood murder of his mother and her lover, is released to start a new life in a small town.', ""A partially handicapped man named Karl is released from a mental hospital, about 20 years after murdering his mother and another person. Karl is often questioned if he will ever kill again, and he shrugs in response saying there is no reason to. Now out of the mental institution, Karl settles in his old, small hometown, occupying himself by fixing motors. After meeting a young boy named Frank, who befriends him, Karl is invited to stay at Frank's house with his mother Linda, who views Karl as a strange but kind and generous man. However, Linda's abusive boyfriend, Doyle, sees things differently in the way rules ought to be run- normally insulting Linda's homosexual friend Vaughan as well as Karl's disabilities, and having wild parties with his friends. As Karl's relationship with Frank grows, he is watchful of Doyle's cruel actions.—commanderblue"", ""Karl Childers, now a grown man, is released from a psychiatric hospital where he has been hospitalized since the age of 12 for the murder of his mother and her lover. He returns to his childhood town, and although being mentally handicapped, gets a job fixing small motors at a local repair shop. Karl befriends a young boy, Frank, and is soon invited by Frank's mother Linda to move into the family's garage. As a strong relationship develops between Karl and Frank, a confrontation builds with Linda's abusive and sometimes violent boyfriend Doyle.—Todd K. Bowman <tkbowman@aol.com>""]"
m519,smoke,1995,7.5,15482,"'comedy', 'drama'",0114478,"['A Brooklyn smoke shop is the center of neighborhood activity, and the stories of its customers.', ""The plot of this movie, like smoke, drifts and swirls ethereally. Characters and subplots are deftly woven into a tapestry of stories and pictures which only slowly emerges to our view. This movie tries to convince us that reality doesn't matter so much as aesthetic satisfaction. In Auggie Wren's (Harvey Keitel's) New York City smoke shop, day by day passes, seemingly unchanging until he teaches us to notice the little details of life. Paul Benjamin (William Hurt), a disheartened and broken writer, has a brush with death that is pivotal and sets up an unlikely series of events that afford him a novel glimpse into the life on the street which he saw, but did not truly perceive, every day. Finally, it's Auggie's turn to spin a tale.—Tad Dibbern <DIBBERN_D@a1.mscf.upenn.edu>"", ""Auggie runs a tobacco shop in New York. Through his work he meets all kinds of people. One of his regular customers is Paul, a writer with a tragic past. Then there's Ruby, an ex-girlfriend who reappears in his life for the first time in 18 years. Through them we meet a colourful bunch of people and explore some interesting stories.—grantss"", 'This movie is a slice out of the lives of some present and former Brooklyn denizens all brought together by a smoke shop run by local ""entrepeneur"" Auggie Wren (Harvey Keitel). Two days, one summer, and eighteen years are all examined in detail by the characters populating this movie.—Dan Geiser <pgeiser@freenet.columbus.oh.us>']"
m520,snow falling on cedars,1999,6.7,8483,"'drama', 'mystery', 'romance', 'thriller'",0120834,"['A Japanese-American fisherman is accused of killing his neighbor at sea. In the 1950s, race figures into the trial. So does reporter Ishmael.', ""It's 1950 on San Pedro Island in the American Pacific Northwest. Commercial fisher Carl Heine Jr.'s dead body is pulled out of the water in a fishing net by his crew, he who died of head trauma. Kazuo Miyamoto is charged with his murder. Carl and Kazuo were once friends, had known each other since childhood, but WWII has placed a strain on any sort of relationship between the ethic Japanese and Caucasian populations of the area, the Japanese population which was and is still substantial on the island. Carl had motive regarding a land dispute between the two families, land which Carl's mother eventually sold from under the Miyamotos and which Carl had just repurchased. Evidence also points to Kazuo being on the water with Carl probably sometime during his last voyage, evidence which Kazuo knew would put him in a bad light, adding on top of being Japanese, and thus decided not to disclose to the investigating sheriff at the time he was questioned. Kazuo and his wife Hatsue's fear come to realization in that there are racist overtones to the questioning by the prosecutor, Alvin Hooks, in playing to existing anti-Japanese sentiment. Among the many locals following the proceedings is Ishmael Chambers, the owner/editor of the local newspaper, he who took it over following the passing of his father, the previous owner Arthur Chambers. Arthur was one of the few Caucasians on the island who came to the defense of the local Japanese during their internment because of the war. Ishmael, a veteran who lost his left arm in battle, has more personal than professional interest in the case as he has been in love with Hatsue since they were in their youth. Hatsue broke off their clandestine romance to marry Kazuo, Ishmael not knowing out of pressure from her mother to marry within their own culture. It is his feelings for Hatsue that Ishmael has his own motives for wanting to find out the truth of what happened to Carl.—Huggo"", ""Carl, a fisherman in the waters off Washington state, has been found dead, drowned in his own nets, but with a serious head wound. Was he murdered? Post-war anti-Japanese sentiments are still running high, and a murder suspect is found in the local Japanese-American community in the form of Kabuo, another fisherman, who had a grudge against Carl's family. Ishmael, the small town's newspaperman, may have the information that would acquit Kabuo, but can he ever put his jilted love for Hatsue (Kazuo's wife) aside?—Martin Lewison <mlewison@utk.edu>""]"
m521,soldier,1998,5.6,16446,"'action', 'drama', 'sci-fi'",0120157,"['A soldier trained from birth is deemed obsolete and dumped on a waste planet where he is reluctantly taken in by a community of defenseless, stranded wayfarers.', 'In a futuristic society, some people are selected at birth to become soldiers, and trained in such a manner that they become inhuman killing machines. One of the most successful and older of these soldiers (Russell) is pitted against a new breed of soldiers, and after the confrontation is believed to be dead. His body is left behind in a semi-abandoned colonial planet, where everything is peaceful, and he is taught about the other aspects of life. But eventually he has to fight the new breed of soldiers again, this time to defend his new home.—Parca Mortem <icy_shadow@rocketmail.com>', 'Sergeant Todd (Russell) is a veteran soldier for the an elite group of the armed forces of Earth. After being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. He soon interacts with a group of crash survivors who lead out a peaceful existence on the planet. The peace is soon broken as the new breed of soldiers lands to eliminate the colony, which Sergeant Todd must defend.—Gothbert <gothbert@cyberramp.net>']"
m522,some like it hot,1959,8.4,68749,'comedy',0053291,"['After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.', ""After two Chicago musicians, Joe and Jerry, witness the the St. Valentine's Day massacre, they want to get out of town and get away from the gangster responsible, Spats Colombo. They're desperate to get a gig out of town but the only job they know of is in an all-girl band heading to Florida. They show up at the train station as Josephine and Daphne, the replacement saxophone and bass players. They certainly enjoy being around the girls, especially Sugar Kane Kowalczyk who sings and plays the ukulele. Joe in particular sets out to woo her while Jerry/Daphne is wooed by a millionaire, Osgood Fielding III. Mayhem ensues as the two men try to keep their true identities hidden and Spats Colombo and his crew show up for a meeting with several other crime lords.—garykmcd"", 'It\'s the winter of 1929 in Chicago. Friends and roommates Jerry and Joe are band musicians, a string bassist and tenor saxophonist respectively. They are also deep in debt. Womanizing and smooth talking Joe is a glass half full type of guy, who figures they can earn quick money gambling with what little money they earn to pay off their debts, while more conservative Jerry is a half glass empty type of guy. They are in the wrong place at the wrong time when they witness a gangland slaying by bootlegger Spats Colombo and his men, Jerry and Joe managing to make it away from the scene within an inch of their lives. Needing to lay low and get out of town away from Spats, they sense an opportunity when they learn of a local jazz band needing a bassist and a saxophonist for a three week gig at a luxurious tropical seaside resort in Miami, all expenses paid. The problem?: it\'s an all girl band, but nothing that ""Geraldine"" and ""Josephine"" can\'t overcome, the former who instead chooses Daphne as ""her"" stage name. Sweet Sue, the band leader, has two basic rules for the band members while on tour: no liquor and no men. Beyond needing to evade Spats and his henchmen, and maintain the front of being women, especially in the most private of situations with the other female band members, Jerry and Joe have two primary problems. First, the more brazen Joe falls for one of the other band members, ukulele player and vocalist Sugar Kane Kowalczyk, although Jerry too is attracted to her. Joe does whatever he can to find time to get out of drag to woo Sugar while in Miami, using all the knowledge Josephine gleans directly from Sugar about what turns her crank in potential husband material. And second, Jerry, as Daphne, catches the eye of wealthy lovestruck Osgood Fielding III, who won\'t take no for an answer.—Huggo', ""After witnessing a Mafia murder, slick saxophone player Joe and his long-suffering buddy, Jerry, improvise a quick plan to escape from Chicago with their lives. Disguising themselves as women, they join an all-female jazz band and hop a train bound for sunny Florida. While Joe pretends to be a millionaire to win the band's sexy singer, Sugar, Jerry finds himself pursued by a real millionaire as things heat up and the mobsters close in.—Jwelch5742"", 'Two struggling musicians witness the St. Valentine\'s Day Massacre and try to find a way out of the city before they are found and killed by the mob. The only job that will pay their way is an all girl band so the two dress up as women. In addition to hiding, each has his own problems; One falls for another band member but can\'t tell her his gender, and the other has a rich suitor who will not take ""No,"" for an answer.—John Vogel <jlvogel@comcast.net>']"
m523,the wedding date,2005,5.5,12340,"'comedy', 'romance'",0372532,"[""Single-girl anxiety causes Kat Ellis to hire a male escort to pose as her boyfriend at her sister's wedding. Her plan, an attempt to dupe her ex-fiancé, who dumped her a couple years prior, proves to be her undoing."", ""The movie's plot centers around Kat Ellis (Messing), who returns to her parents' London home for her sister's wedding. Afraid of confronting her ex-fiancé, who dumped her two years before, she hires a top-drawer male escort (Mulroney) to pose as her new boyfriend.—TombRaiderBuffy<stuckinsunnydale@comcast.net>""]"
m524,sounder,1972,7.8,1298,'drama',0069303,"['The oldest son of a loving and strong family of black sharecroppers comes of age in the Depression-era South after his father is imprisoned for stealing food.', 'The Morgans, a loving and strong family of Black sharecroppers in Louisiana in 1933, face a serious family crisis when the husband and father, Nathan Lee Morgan, is convicted of a petty crime and sent to a prison camp. After some weeks or months, the wife and mother, Rebecca Morgan, sends the oldest son, who is about 11 years old, to visit his father at the camp. The journey becomes something of an odyssey for the boy. During the journey, he stays a little while with a dedicated Black schoolteacher.—Ed Cannon <ecannon@mail.utexas.edu>', ""1933, Lansdowne Parish, Louisiana. The Morgans - mother and father Rebecca and Nathan Lee, and their three children David Lee, Josie Mae and Earl - are a loving, black, poor sharecropping family, generally well liked in their community. Nathan Lee realizes that especially during the lean non-cropping times, his family relies on him to put food on the table in the form of what, with the help of the family's faithful hound Sounder, he is able to hunt generally in terms of small game. Nathan's ability to provide that food has been difficult of late. When Nathan is caught, charged, convicted and sentenced to one year hard labor for stealing food for his family, David Lee is forced to assume the male head of the family responsibility, including anything having to do with his father, all without Sounder who has not returned after being injured. Through it all, David Lee is torn between his responsibility to the family versus his thirst for a formal education especially when he discovers there is much about black American history he doesn't know. Being pulled in both directions becomes even more pointed with the return home of Nathan Lee.—Huggo""]"
m525,south park: bigger longer & uncut,1999,7.8,80257,"'animation', 'comedy', 'musical'",0158983,"['When Stan Marsh and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame.', 'When four boys in South Park Stan Marsh, Kyle and his stepbrother Ike Broflovski, Eric Cartman, and Kenny McCormick sees an R-rated movie featuring Canadians ""Terrance & Phillip: Asses of Fire"", they are pronounced ""corrupted"", and Kyle\'s mom Sheila with the rest of the parents pressure the United States to wage war against Canada for World War 3! It\'s all up to Stan, Kyle and Cartman to save Terrence and Phillip before Satan and his lover Saddam Hussein from Hell rules the world and it\'ll be the end of the whole world.—Anthony Pereyra {hypersonic91@yahoo.com}', ""When Stan invites Kyle, Kyle's brother Ike, Cartman and Kenny to an R-rated movie starring their two favorite comedians, Terrance and Phillip, the boys teach their friends the cuss words they learned from the movie. After getting sent to the counselor's office, Kyle's mother, Sheila, is outraged by the movie, she starts a group that is against Canada. Canada now is at war with the United States, after being discriminated at for far too long. With Terrance and Phillip captured and sentenced to be executed, the boys must try to save the two Canadians in order to stop Satan and Sadam Hussan from ruling the world.—emauger1"", ""Stan Marsh, Eric Cartman, Kyle Broflovski, and Kenny McCormick see an R rated movie from Canada starring Terrance and Phillip, the quartet's favorite comedians. They suddenly learn obscene phrases from the movie, causing ALL the other children in South Park to see that movie. After discussing the swearing conflict with Mr. Mackey, Shelia Broflovski is against Terrance and Phillip, which suddenly leads to a massive war against the Canadians for corrupting children! The boys must venture out to prevent a serious conflict of the world being ruled by Saddam Hussein and Satan."", ""Southpark is a quiet and peaceful place until the latest Terrance and Philip movie comes out. Once all the kids see it, all hell breaks loose, as the parents try to find a way to stop their kids from saying all the naughty words coming out of their mouths. The parents blame Terrance and Philip, place them under Citizen's Arrest, and declare war on their home country, Canada. It is up to the kids to save the world from Satan and keep Terrance and Philip from being executed—Anonymous""]"
m526,spacejacked,1997,2.9,105,"'action', 'sci-fi'",0120174,"['Luxury space cruiser Star Princess is hijacked by the treacherous second mate, who threatens to blow up the craft unless he gets access to bank accounts on Earth. A beautiful passenger and courageous first-mate attempt to thwart his schemes.']"
m527,spare me,1992,5.8,26,'thriller',16409202,"['During the dawn of the magical era, Lü Shu, a metahuman, experiences the changes in himself, his country and the world.', ""This is the story of an orphan, Lü Shu. He is not any regular orphan, but a metahuman experiencing the changes in himself, his country, and the world during the dawn of the magical era. Watch as Lü Shu embarks on a journey to hone his peculiar abilities together with his sister, the adorable and charismatic Lü Xiaoyu. Along the way, they'll encounter supernatural events, obstacles, and even the most powerful people in their country. How will Lü Shu make the most of his abilities and oust his never-ending list of rivals and opponents?—AniList"", 'The silent life was shattered in the age of the resurrected spirit, as if thunder rumbled across the long sky, lightning struck the heart of heaven, and rain fell in rustling torrents. Whatever goes against us will eventually die; that is the law. High school student Lu Shu changes his life in a car accident. When the era of aura recovery comes, he wants to be its leader. What goes around comes around, and the winner is the king. This is the story of Lu Shu, who relies on poisonous chicken soup to become a great demon king.—AniDB', 'As the superpower awoke, everyone spared no effort to cultivate it. Lu Shu was the only one who could get stronger by collecting others\' negative feelings and calling people names. All he ever wanted was to protect his little sister, but no one could resist the trend of the world. Well, he\'d just do what he had to do and thus become the strongest. Are you ready to welcome the ""Super Demon"" Lu Shu?—Anime-Planet']"
m528,sphere,1998,5.6,31924,"'drama', 'horror', 'mystery', 'sci-fi', 'thriller'",0120184,"[""A spaceship is discovered under three hundred years' worth of coral growth at the bottom of the ocean."", ""1000 feet below the ocean, navy divers discover an object half-a-mile long. A crack team of scientists are deployed to the site in Deepsea Habitats. What they find boggles the mind as they discover a perfect metal sphere. What is the secret behind the sphere? Will they survive the mysterious 'manifestations'? Who or what is creating these? They may never live to find out.—Michael Hofer <fbci4@escape.ca>"", 'In the middle of the South Pacific, a thousand feet below the surface of the water, a huge vessel rests on the ocean floor. Rushed to the scene is a group of American scientists who descend to the depths of the sea to investigate this astonishing discovery. What they find defies their imaginations and mocks their attempts at logical explanation.—<Gizombo@aol.com>']"
m529,star wars,1977,8.8,326619,"'action', 'adventure', 'fantasy', 'sci-fi'",12708542,"['The ""Bad Batch"" of elite and experimental clones make their way through an ever-changing galaxy.', 'The clone special unit called ""The Bad Batch"" consists of clones with helpful side effects, such as super strength, make their way through the newly founded empire and trying to find out why all clone troops, except themselves, opposed their Jedi generals.', ""The Clone Wars are over; now The Galactic Empire has taken over The Republic. But from the embers of The Clone Wars is The Bad Batch: a ragtag group of 'defective' clones whose skills are off-the-charts for any breed of soldier. In order to stand up to The Empire, The Bad Batch must get up to speed with the rest of the Galaxy, or die with the past.—Johnny""]"
m530,starship troopers,1997,7.1,84874,"'action', 'adventure', 'sci-fi', 'thriller'",0120201,"['Humans, in a fascist militaristic future, wage war with giant alien bugs.', ""In a not-so-distant future, with the Earth governed by the militaristic United Citizen Federation and multitudes of highly evolved Klendathu Arachnids threatening the safety of our solar system, high-school athlete Johnny Rico and three of his hometown friends join up to do their part. And to ensure humankind's future, an all-out invasion has begun; however, in this far-off exoplanet hostile to life as we know it, brute force alone and conventional strategies won't cut it. Now, the unstoppable Bug Army is at the gates. Will Rico and his fellow Starship Troopers end up serving as cannon fodder?—Nick Riganas"", ""In the distant future high school kids are encouraged to become citizens by joining the military. What they don't know is that they'll soon be engaged in a full scale war against a planet of alien insects. The fight is on to ensure the safety of humanity.—Christopher Van Pelt"", 'The time is the future. Johnny Rico joins the military after graduation to become a citizen and for the love of his high school sweetheart. In the war against the bug aliens of Klendathu, the military is a very dangerous place to be. Johnny works his way through several battles and with the help of his friends and comrades, helps turn the tide of the war, and save the human race.—<maninamask@aol.com>', 'Set on the future earth, Johnny rico is a young student dating a girl named Carmen. When Carmen decides to join the military in order to become a class citizen (citizenship is only achieved through serving your country), Johnny follows and joins as well. He soon realizes that he joined for the wrong reasons but just as he is about to quit, an asteroid that originated from the orbit of planet ""klendathu"" hits Buenos Aires (his home town) and kills his family. Johnny and his fellow troopers set out to destroy the planet\'s inhabitants: a type of deadly and very large scaled space bugs. Through a seemingly ordinary action flick, director paul verhoeven creates a subtle anti-war theme, that shows us a fascist and military world far more frightening than WW2\'s Germany, Italy or Russia, the kind of world that is actually functioning.—guyshemi']"
m531,star trek: the motion picture,1979,6.2,25723,"'adventure', 'fantasy', 'mystery', 'sci-fi'",0079945,"['When an alien spacecraft of enormous power is spotted approaching Earth, Admiral James T. Kirk resumes command of the overhauled USS Enterprise in order to intercept it.', 'A massive alien spacecraft of enormous power destroys three powerful Klingon cruisers as it makes its way towards Federation space. Admiral James T. Kirk is ordered to take command of the USS Enterprise for the first time since her historic five-year mission. The Epsilon IX space station alerts the Federation, but they are also destroyed by the alien spacecraft. The only starship in range is the Enterprise, after undergoing a major overhaul in drydock orbiting Earth. Kirk rounds up the rest of his crew, and acquires some new members, and sets off to intercept the alien spacecraft. However, it has been three years since Kirk last went into deep space--is he up to the task of saving Earth?—Colin Tinto <cst@imdb.com>', 'The dazzling, refurbished USS Enterprise soars proudly once again in this ultimate space adventure. When a massive alien spacecraft destroys three powerful Klingon cruisers, Captain James T. Kirk returns to the newly-transformed USS Enterprise to take command. William Shatner is joined by Leonard Nimoy, DeForest Kelley, and the cast from the acclaimed ""Star Trek"" television series. The alien spacecraft of enormous power enters Federation space and neutralizes everything in its path. The entire crew mobilizes at warp speed to stop the alien intruder from its relentless flight toward Earth.—Robert Lynch <docrlynch@yahoo.com>']"
m532,state and main,2000,6.8,13163,"'comedy', 'drama'",0120202,"['A movie crew invades a small town whose residents are all too ready to give up their values for showbiz glitz.', 'Having left New Hampshire over excessive demands by the locals, the cast and crew of ""The Old Mill"" moves their movie shoot to a small town in Vermont. However, they soon discover that The Old Mill burned down in 1960, the star can\'t keep his pants zipped, the starlet won\'t take her top off, and the locals aren\'t quite as easily conned as they appear.—Jon Reeves <jreeves@imdb.com>', ""Chaos ensues for a film production in a small Vermont town after the discovery of one of the town's landmarks burned down years ago. A moralistic screenwriter may have to put his career ahead of his principles. An authoritative director and his fast talking producer struggle to keep the production together, while the leading actors have their own problems. The leading man has a penchant for young girls while the woman has a problem showing nudity on screen.—Mystic80""]"
