speaker_id,character_name,movie_idx,movie_name,gender,credit_pos
u5455,NICKY,m363,game 6,m,1
u5447,ELLIOT,m363,game 6,m,5
u5456,PAISLEY,m363,game 6,f,6
u5450,JOANNA,m363,game 6,f,4
u5451,LAUREL,m363,game 6,f,3
u5452,LILLIAN,m363,game 6,f,13
u5454,MICHAEL,m363,game 6,m,10
u5461,TOYOTA,m363,game 6,f,11
u5489,JEROME,m365,gattaca,m,18
u5481,DETECTIVE HUGO,m365,gattaca,m,0
u5483,EUGENE,m365,gattaca,m,18
u5488,IRENE,m365,gattaca,f,2
u5496,DOC,m366,the getaway,m,1
u5494,BEYNON,m366,the getaway,m,3
u5495,CAROL,m366,the getaway,f,2
u5504,ALBERT,m367,get carter,m,0
u5507,CARTER,m367,get carter,m,1
u5518,MARGARET,m367,get carter,f,0
u5514,GLENDA,m367,get carter,f,0
u5516,KEITH,m367,get carter,m,0
u5511,EDNA,m367,get carter,f,0
u5512,ERIC,m367,get carter,m,0
u5522,AARONOW,m368,glengarry glen ross,m,4
u5526,MOSS,m368,glengarry glen ross,m,5
u5527,ROMA,m368,glengarry glen ross,m,1
u5524,LEVENE,m368,glengarry glen ross,m,2
u5528,WILLIAMSON,m368,glengarry glen ross,m,6
u5525,LINGK,m368,glengarry glen ross,m,7
u5545,MICHAEL,m369,the godfather: part ii,m,1
u5538,FREDO,m369,the godfather: part ii,m,5
u5548,PENTANGELI,m369,the godfather: part ii,m,8
u5540,HAGEN,m369,the godfather: part ii,m,2
u5541,KAY,m369,the godfather: part ii,f,3
u5552,ROTH,m369,the godfather: part ii,m,7
u5551,ROSATO,m369,the godfather: part ii,m,36
u5562,CLAY,m370,gods and monsters,m,2
u5561,BETTY,m370,gods and monsters,f,4
u5568,HANNA,m370,gods and monsters,f,3
u5572,WHALE,m370,gods and monsters,m,1
u5563,DAVID,m370,gods and monsters,m,5
u5570,KAY,m370,gods and monsters,m,8
u5582,MEMPHIS,m371,gone in sixty seconds,m,1
u5574,CALITRI,m371,gone in sixty seconds,m,13
u5584,OTTO,m371,gone in sixty seconds,m,12
u5581,KIP,m371,gone in sixty seconds,m,2
u5585,SWAY,m371,gone in sixty seconds,f,3
u5591,HENRY,m372,goodfellas,m,2
u5594,KAREN,m372,goodfellas,f,4
u5592,JIMMY,m372,goodfellas,m,1
u5606,CHUCKIE,m373,good will hunting,m,3
u5612,MORGAN,m373,good will hunting,m,6
u5621,WILL,m373,good will hunting,m,2
u5616,SKYLAR,m373,good will hunting,f,5
u5611,LAMBEAU,m373,good will hunting,m,4
u5615,SEAN,m373,good will hunting,m,1
u5614,PSYCHOLOGIST,m373,good will hunting,m,29
u5628,CASY,m374,the grapes of wrath,m,3
u5640,MA,m374,the grapes of wrath,f,2
u5652,TOM,m374,the grapes of wrath,m,1
u5627,CARETAKER,m374,the grapes of wrath,m,16
u5668,MARTIN,m375,grosse pointe blank,m,1
u5661,DEBI,m375,grosse pointe blank,f,2
u5662,DR. OATMAN,m375,grosse pointe blank,m,3
u5664,GROCER,m375,grosse pointe blank,m,4
u5666,LARDNER,m375,grosse pointe blank,m,6
u5670,MCCULLERS,m375,grosse pointe blank,m,7
u5667,MARCELLA,m375,grosse pointe blank,f,5
u5669,MARY,m375,grosse pointe blank,f,18
u5674,ANNIE,m376,the horse whisperer,f,2
u5684,TOM,m376,the horse whisperer,m,1
u5678,GRACE,m376,the horse whisperer,f,5
u5682,ROBERT,m376,the horse whisperer,m,3
u5676,DIANE,m376,the horse whisperer,f,4
u5691,DADE,m377,hackers,m,1
u5695,KATE,m377,hackers,f,2
u5703,PLAGUE,m377,hackers,m,7
u5697,MARGO,m377,hackers,f,12
u5706,BRADY,m378,halloween 4: the return of michael myers,m,8
u5719,RACHEL,m378,halloween 4: the return of michael myers,f,2
u5716,LOOMIS,m378,halloween 4: the return of michael myers,m,1
u5712,JAMIE,m378,halloween 4: the return of michael myers,f,3
u5718,MEEKER,m378,halloween 4: the return of michael myers,m,6
u5722,ANNIE,m379,halloween,f,3
u5725,BRACKETT,m379,halloween,f,3
u5726,LAURIE,m379,halloween,f,2
u5728,LOOMIS,m379,halloween,m,1
u5733,TOMMY,m379,halloween,m,7
u5730,MARION,m379,halloween,f,9
u5746,HANNAH,m380,hannah and her sisters,f,4
u5735,APRIL,m380,hannah and her sisters,f,2
u5737,DAVID,m380,hannah and her sisters,m,1000
u5747,HOLLY,m380,hannah and her sisters,f,5
u5738,DR. ABEL,m380,hannah and her sisters,m,19
u5750,MICKEY,m380,hannah and her sisters,m,9
u5741,ELLIOT,m380,hannah and her sisters,m,3
u5749,LEE,m380,hannah and her sisters,f,1
u5744,FREDERICK,m380,hannah and her sisters,m,8
u5745,GAIL,m380,hannah and her sisters,f,13
u5768,PAZZI,m381,hannibal,m,6
u5754,BARNEY,m381,hannibal,m,5
u5771,STARLING,m381,hannibal,f,2
u5755,BRIGHAM,m381,hannibal,m,21
u5773,VERGER,m381,hannibal,m,3
u5758,CORDELL,m381,hannibal,m,8
u5767,MRS. PAZZI,m381,hannibal,f,0
u5783,WENDY,m382,happy campers,f,2
u5785,WICHITA,m382,happy campers,m,1
u5800,VERONICA,m383,heathers,f,1
u5795,J.D.,m383,heathers,m,2
u5804,JULIET,m384,heavenly creatures,f,2
u5803,HONORA,m384,heavenly creatures,f,3
u5805,PAULINE,m384,heavenly creatures,f,1
u5820,TREVOR,m385,hellraiser: hellseeker,m,1
u5806,ALLISON,m385,hellraiser: hellseeker,f,4
u5807,BRET,m385,hellraiser: hellseeker,m,10
u5811,KIRSTY,m385,hellraiser: hellseeker,f,2
u5821,BERNIE,m386,hero,m,1
u5822,BUBBER,m386,hero,m,3
u5826,DONNA,m386,hero,f,12
u5823,CHICK,m386,hero,m,9
u5829,GALE,m386,hero,f,2
u5834,WALLACE,m386,hero,m,7
u5841,NEIL,m387,hider in the house,m,4
u5848,THERAPIST,m387,hider in the house,m,0
u5840,JULIE,m387,hider in the house,f,2
u5843,PHIL,m387,hider in the house,m,3
u5856,JENNIFER,m388,highlander iii: the sorcerer,f,0
u5859,MCCLEOD,m388,highlander iii: the sorcerer,m,0
u5891,TALLEY,m389,hostage,m,1
u5874,DENNIS,m389,hostage,m,6
u5881,KEVIN,m389,hostage,m,7
u5894,THOMAS,m389,hostage,m,0
u5887,MARTIN,m389,hostage,m,0
u5909,PAUL,m390,hotel rwanda,m,2
u5899,CAPTAIN,m390,hotel rwanda,m,27
u5900,COLONEL OLIVER,m390,hotel rwanda,m,9
u5901,GENERAL BIZIMUNGU,m390,hotel rwanda,m,10
u5914,TATIANA,m390,hotel rwanda,f,12
u5919,EVELYN,m391,house on haunted hill,f,2
u5917,BLACKBURN,m391,house on haunted hill,m,4
u5924,PRITCHETT,m391,house on haunted hill,m,5
u5925,SARA,m391,house on haunted hill,f,6
u5923,PRICE,m391,house on haunted hill,m,1
u5918,EDDIE,m391,house on haunted hill,m,3
u5933,WILL,m392,house of the damned,m,2
u5931,SEAMUS,m392,house of the damned,m,4
u5929,AUBREY,m392,house of the damned,f,3
u5930,MAURA,m392,house of the damned,f,1
u5937,JOEY,m393,hellraiser iii: hell on earth,f,3
u5942,TERRI,m393,hellraiser iii: hell on earth,f,6
u5941,SANDY,m393,hellraiser iii: hell on earth,f,19
u5946,ANNA,m394,hudson hawk,f,3
u5943,ALEX,m394,hudson hawk,m,0
u5951,HAWK,m394,hudson hawk,m,1
u5970,MUSSBURGER,m395,the hudsucker proxy,m,3
u5958,AMY,m395,the hudsucker proxy,f,2
u5971,NORVILLE,m395,the hudsucker proxy,m,1
u5962,BUZZ,m395,the hudsucker proxy,m,6
u5975,ALMA,m396,i walked with a zombie,f,7
u5976,BETSY,m396,i walked with a zombie,f,2
u5981,MRS. RAND,m396,i walked with a zombie,f,4
u5982,RAND,m396,i walked with a zombie,m,1
u5979,HOLLAND,m396,i walked with a zombie,m,3
u5984,BEN,m397,the ice storm,m,1
u5986,ELENA,m397,the ice storm,f,2
u5996,PAUL,m397,the ice storm,m,5
u5999,WENDY,m397,the ice storm,f,6
u5990,HAROLD,m397,the ice storm,m,0
u5997,PHILIP,m397,the ice storm,m,13
u5987,FRANCIS,m397,the ice storm,m,9
u5998,SANDY,m397,the ice storm,m,8
u6001,ELLIE,m398,insomnia,f,3
u6009,WILL,m398,insomnia,m,1
u6008,WALTER,m398,insomnia,m,2
u6004,HAP,m398,insomnia,m,5
u6007,TANYA,m398,insomnia,f,18
u6010,ARMAND,m399,interview with the vampire: the vampire chronicles,m,21
u6013,LOUIS,m399,interview with the vampire: the vampire chronicles,m,1
u6011,CLAUDIA,m399,interview with the vampire: the vampire chronicles,f,14
u6012,LESTAT,m399,interview with the vampire: the vampire chronicles,m,5
u6015,MALLOY,m399,interview with the vampire: the vampire chronicles,m,2
u6020,KARLA,m400,i still know what you did last summer,f,3
u6019,JULIE,m400,i still know what you did last summer,f,1
u6027,WILL,m400,i still know what you did last summer,m,5
u6029,CATHY,m401,isle of the dead,f,0
u6033,OLIVER,m401,isle of the dead,m,3
u6035,THEA,m401,isle of the dead,f,2
u6045,GEORGE,m402,it's a wonderful life,m,1
u6039,CLARENCE,m402,it's a wonderful life,m,5
u6040,CLARENCE'S VOICE,m402,it's a wonderful life,f,0
u6049,JOSEPH'S VOICE,m402,it's a wonderful life,m,0
u6063,UNCLE BILLY,m402,it's a wonderful life,m,4
u6054,MARY,m402,it's a wonderful life,f,2
u6079,MIKE,m403,jaws 2,m,8
u6068,BRODY,m403,jaws 2,m,1
u6075,HENDRICKS,m403,jaws 2,m,5
u6082,PETERSON,m403,jaws 2,m,4
u6073,ELKINS,m403,jaws 2,f,6
u6074,ELLEN,m403,jaws 2,f,2
u6090,VAUGHN,m403,jaws 2,m,3
u6095,KATHRYN,m404,jaws 3-d,f,2
u6098,MIKE,m404,jaws 3-d,m,1
u6101,PHILIP,m404,jaws 3-d,m,3
u6096,KELLY,m404,jaws 3-d,f,6
u6103,SEAN,m404,jaws 3-d,m,5
u6107,CARLA,m405,jaws: the revenge,f,5
u6114,MICHAEL,m405,jaws: the revenge,m,2
u6109,ELLEN,m405,jaws: the revenge,f,1
u6112,JAKE,m405,jaws: the revenge,m,3
u6110,HOAGIE,m405,jaws: the revenge,m,4
u6121,BERLIN,m407,jennifer eight,m,1
u6127,ROSS,m407,jennifer eight,m,2
u6123,CITRINE,m407,jennifer eight,m,6
u6125,HELENA,m407,jennifer eight,f,3
u6136,JERRY,m408,jerry maguire,m,1
u6130,AVERY,m408,jerry maguire,f,4
u6134,DOROTHY,m408,jerry maguire,f,3
u6137,LAUREL,m408,jerry maguire,f,7
u6143,TIDWELL,m408,jerry maguire,m,2
u6141,SUGAR,m408,jerry maguire,m,6
u6140,RAY,m408,jerry maguire,m,9
u6149,GRANT,m409,jurassic park iii,m,1
u6145,AMANDA,m409,jurassic park iii,f,3
u6150,PAUL,m409,jurassic park iii,m,2
u6146,BILLY,m409,jurassic park iii,m,4
u6148,ERIC,m409,jurassic park iii,m,0
u6159,ROLAND,m410,the lost world: jurassic park,m,3
u6157,MALCOLM,m410,the lost world: jurassic park,m,1
u6158,NICK,m410,the lost world: jurassic park,m,5
u6160,SARAH,m410,the lost world: jurassic park,f,2
u6155,KELLY,m410,the lost world: jurassic park,f,7
u6156,LUDLOW,m410,the lost world: jurassic park,m,6
u6166,HAMMOND,m411,jurassic park,m,4
u6163,ELLIE,m411,jurassic park,f,2
u6165,GRANT,m411,jurassic park,m,1
u6169,MALCOLM,m411,jurassic park,m,3
u6173,TIM,m411,jurassic park,m,7
u6168,LEX,m411,jurassic park,f,8
u6190,KAFKA,m413,kafka,m,1
u6185,BIZZLEBEK,m413,kafka,m,5
u6188,GABRIELA,m413,kafka,f,2
u6187,CHIEF CLERK,m413,kafka,m,7
u6189,INSPECTOR,m413,kafka,m,37
u6191,KEEPER,m413,kafka,m,11
u6196,ANN,m414,king kong,f,1
u6199,JACK,m414,king kong,m,3
u6204,BREE,m415,klute,f,1
u6205,CABLE,m415,klute,m,3
u6208,KLUTE,m415,klute,m,2
u6230,TED,m416,kramer vs. kramer,m,1
u6217,BILLY,m416,kramer vs. kramer,m,4
u6220,JOANNA,m416,kramer vs. kramer,f,2
u6226,SHAUNESSY,m416,kramer vs. kramer,m,5
u6222,O'CONNOR,m416,kramer vs. kramer,m,6
u6223,PHYLLIS,m416,kramer vs. kramer,f,7
u6231,THELMA,m416,kramer vs. kramer,f,0
u6251,TENZIN GYATSO,m417,kundun,m,0
u6242,LORD CHAMBERLAIN,m417,kundun,m,12
u6248,NORBU THUNDRUP,m417,kundun,m,19
u6257,JACK,m418,lake placid,m,1
u6259,KEOUGH,m418,lake placid,m,4
u6256,HECTOR,m418,lake placid,m,3
u6258,KELLY,m418,lake placid,f,2
u6260,KEVIN,m418,lake placid,m,1000
u6266,CLARICE,m419,the silence of the lambs,f,1
u6267,CRAWFORD,m419,the silence of the lambs,m,2
u6269,DR. LECTER,m419,the silence of the lambs,m,0
u6280,HEYWARD,m420,last of the mohicans,m,3
u6279,HAWKEYE,m420,last of the mohicans,m,1
u6278,CORA,m420,last of the mohicans,f,5
u6289,BECK,m421,leviathan,m,1
u6294,JONES,m421,leviathan,m,5
u6297,WILLIE,m421,leviathan,f,3
u6318,TOM,m422,"lock, stock and two smoking barrels",m,1
u6317,SOAP,m422,"lock, stock and two smoking barrels",m,2
u6305,EDDY,m422,"lock, stock and two smoking barrels",m,3
u6322,AMADO,m423,lone star,m,8
u6347,PILAR,m423,lone star,f,4
u6323,ATHENA,m423,lone star,f,20
u6332,DEL,m423,lone star,m,16
u6330,CLIFF,m423,lone star,m,1
u6351,SAM,m423,lone star,m,3
u6324,BEN,m423,lone star,m,30
u6326,BUNNY,m423,lone star,f,50
u6344,OTIS,m423,lone star,m,19
u6328,CHET,m423,lone star,m,18
u6341,MIKEY,m423,lone star,m,2
u6340,MERCEDES,m423,lone star,f,12
u6334,ENRIQUE,m423,lone star,m,9
u6337,HOLLIS,m423,lone star,m,10
u6342,MINNIE,m423,lone star,f,31
u6346,PETE,m423,lone star,m,42
u6367,HARRY,m424,lord of illusions,m,1
u6361,BILLY,m424,lord of illusions,m,27
u6375,VALENTIN,m424,lord of illusions,m,22
u6365,DOROTHEA,m424,lord of illusions,f,7
u6373,SWANN,m424,lord of illusions,m,3
u6378,BOB,m425,lost in translation,m,2
u6379,CHARLOTTE,m425,lost in translation,f,1
u6384,LYDIA,m425,lost in translation,f,1000
u6381,JOHN,m425,lost in translation,m,14
u6387,CLAIRE,m426,lost souls,f,3
u6398,PETER,m426,lost souls,m,2
u6391,FATHER JAMES,m426,lost souls,m,4
u6393,MAYA,m426,lost souls,f,1
u6401,SMYTHE,m426,lost souls,m,9
u6404,CAMILLE,m427,love & basketball,f,5
u6410,MONICA,m427,love & basketball,f,4
u6409,LENA,m427,love & basketball,f,6
u6412,NONA,m427,love & basketball,f,8
u6416,ZEKE,m427,love & basketball,m,9
u6413,QUINCY,m427,love & basketball,m,1
u6415,SIDRA,m427,love & basketball,f,22
u6426,DONNIE,m428,magnolia,m,2
u6435,JIMMY,m428,magnolia,m,5
u6419,CHAD,m428,magnolia,m,82
u6443,PHIL,m428,magnolia,m,6
u6420,CLAUDIA,m428,magnolia,f,9
u6434,JIM KURRING,m428,magnolia,m,3
u6449,STANLEY,m428,magnolia,m,12
u6424,DIXON,m428,magnolia,m,18
u6450,THURSTON,m428,magnolia,m,16
u6438,LINDA,m428,magnolia,f,1
u6428,EARL,m428,magnolia,m,7
u6430,FRANK,m428,magnolia,m,4
u6432,GWENOVIER,m428,magnolia,f,14
u6431,GWEN,m428,magnolia,f,14
u6439,MARCIE,m428,magnolia,f,51
u6447,ROSE,m428,magnolia,f,13
u6437,KLIGMAN,m428,magnolia,m,23
u6446,RICK,m428,magnolia,m,10
u6456,D'ARTAGNAN,m429,the man in the iron mask,m,5
u6459,LOUIS,m429,the man in the iron mask,m,1
u6454,ARAMIS,m429,the man in the iron mask,m,2
u6455,ATHOS,m429,the man in the iron mask,m,3
u6464,PORTHOS,m429,the man in the iron mask,m,4
u6469,JIM,m430,manhunt,m,0
u6473,STEPHANIE,m430,manhunt,f,0
u6480,CRAWFORD,m431,manhunter,m,5
u6484,GRAHAM,m431,manhunter,m,1
u6490,MOLLY,m431,manhunter,f,2
u6481,DOLLARHYDE,m431,manhunter,m,6
u6492,REBA,m431,manhunter,f,3
u6489,LOUNDS,m431,manhunter,m,7
u6488,LECKTOR,m431,manhunter,m,4
u6496,SPRINGFIELD,m431,manhunter,m,18
u6487,KEVIN,m431,manhunter,m,8
u6499,ANDY,m432,man on the moon,m,1
u6502,GEORGE,m432,man on the moon,m,8
u6506,LYNNE,m432,man on the moon,f,1000
u6515,ZMUDA,m432,man on the moon,m,1000
u6522,MORPHEUS,m433,the matrix,m,2
u6523,NEO,m433,the matrix,m,1
u6520,CYPHER,m433,the matrix,m,6
u6527,TRINITY,m433,the matrix,f,3
u6526,TANK,m433,the matrix,m,7
u6524,ORACLE,m433,the matrix,f,5
u6532,CHARLIE,m434,halloween iii: season of the witch,m,16
u6539,MICHAEL,m434,halloween iii: season of the witch,m,0
u6543,TONY,m434,halloween iii: season of the witch,m,0
u6537,JOHNNY BOY,m434,halloween iii: season of the witch,m,0
u6534,GIOVANNI,m434,halloween iii: season of the witch,m,0
u6542,TERESA,m434,halloween iii: season of the witch,f,0
u6555,SUSAN,m435,meet joe black,f,3
u6544,ALLISON,m435,meet joe black,f,5
u6548,DREW,m435,meet joe black,m,4
u6552,PARRISH,m435,meet joe black,m,2
u6553,QUINCE,m435,meet joe black,m,6
u6551,JOE,m435,meet joe black,m,1
u6557,YOUNG MAN,m435,meet joe black,m,1
u6567,NATALIE,m436,memento,f,2
u6568,TEDDY,m436,memento,m,3
u6563,LEONARD,m436,memento,m,1
u6560,BURT,m436,memento,m,4
u6572,CROCKETT,m437,miami vice,m,1
u6581,TUBBS,m437,miami vice,m,2
u6574,FUJIMA,m437,miami vice,m,5
u6576,ISABELLA,m437,miami vice,f,3
u6583,JOE,m438,midnight cowboy,m,2
u6587,RATSO,m438,midnight cowboy,m,1
u6593,BILLY,m439,midnight express,m,1
u6599,MAX,m439,midnight express,m,8
u6611,SUSAN,m440,mimic,f,1
u6608,PETER,m440,mimic,m,2
u6606,LEONARD,m440,mimic,m,5
u6612,ANNIE,m441,misery,f,2
u6613,BUSTER,m441,misery,m,3
u6615,PAUL,m441,misery,m,1
u6618,VIRGINIA,m441,misery,f,4
u6617,SINDELL,m441,misery,f,5
u6619,AMBROSE,m442,mission: impossible ii,m,2
u6626,NYAH,m442,mission: impossible ii,f,3
u6622,ETHAN,m442,mission: impossible ii,m,1
u6623,LUTHER,m442,mission: impossible ii,m,4
u6628,SWANBECK,m442,mission: impossible ii,m,1000
u6637,KITTRIDGE,m443,mission: impossible,m,4
u6632,CLAIRE,m443,mission: impossible,f,3
u6642,PHELPS,m443,mission: impossible,m,2
u6633,ETHAN,m443,mission: impossible,m,1
u6639,LUTHER,m443,mission: impossible,m,6
u6641,MAX,m443,mission: impossible,f,8
u6652,MR. JOHNNY,m444,moonstruck,m,5
u6660,ROSE,m444,moonstruck,f,4
u6646,COSMO,m444,moonstruck,m,3
u6657,RAYMOND,m444,moonstruck,m,8
u6649,LORETTA,m444,moonstruck,f,1
u6659,RONNY,m444,moonstruck,m,2
u6658,RITA,m444,moonstruck,f,6
u6654,PERRY,m444,moonstruck,m,7
u6665,BEDEVERE,m445,monty python and the holy grail,m,5
u6664,ARTHUR,m445,monty python and the holy grail,m,1
u6666,BLACK KNIGHT,m445,monty python and the holy grail,m,2
u6689,TIM,m445,monty python and the holy grail,m,2
u6671,DENNIS,m445,monty python and the holy grail,m,5
u6672,FATHER,m445,monty python and the holy grail,m,0
u6696,BROWN,m446,mrs brown,m,2
u6691,ARCHIE,m446,mrs brown,m,5
u6698,DISRAELI,m446,mrs brown,m,4
u6704,VICTORIA,m446,mrs brown,f,1
u6701,PONSONBY,m446,mrs brown,m,3
u6703,STANLEY,m446,mrs brown,m,21
u6712,NICK,m447,arcade,m,2
u6706,ALEX,m447,arcade,f,1
u6714,ADAM,m448,mulholland dr.,m,5
u6719,CYNTHIA,m448,mulholland dr.,f,8
u6718,COWBOY,m448,mulholland dr.,m,46
u6717,COCO,m448,mulholland dr.,f,3
u6715,BETTY,m448,mulholland dr.,f,1
u6733,RITA,m448,mulholland dr.,f,2
u6741,MATTHEW,m449,"""murderland""",m,0
u6743,ZACH,m449,"""murderland""",m,0
u6737,BRUCE,m449,"""murderland""",m,0
u6742,SAUNDRA,m449,"""murderland""",f,0
u6740,JOHNNY,m449,"""murderland""",m,0
u6739,JOHN C. MCCAY,m449,"""murderland""",m,0
u6760,VADA,m450,my girl 2,f,3
u6754,NICK,m450,my girl 2,m,4
u6747,HARRY,m450,my girl 2,m,1
u6758,SHELLY,m450,my girl 2,f,2
u6749,JEFFREY,m450,my girl 2,m,7
u6756,ROSE,m450,my girl 2,f,6
u6755,PHIL,m450,my girl 2,m,5
u6757,SAM,m450,my girl 2,m,10
u6772,VADA,m451,my girl,f,4
u6765,HARRY,m451,my girl,m,1
u6770,SHELLY,m451,my girl,f,2
u6767,MR. BIXLER,m451,my girl,m,0
u6771,THOMAS J,m451,my girl,m,3
u6773,DIGGER,m452,my best friend's wedding,m,0
u6777,MICHAEL,m452,my best friend's wedding,m,2
u6774,JULIANNE,m452,my best friend's wedding,f,1
u6775,KIMMY,m452,my best friend's wedding,f,16
u6789,LINNEA,m453,nashville,f,22
u6782,BARNETT,m453,nashville,m,11
u6801,TRIPLETTE,m453,nashville,m,17
u6797,REESE,m453,nashville,m,3
u6800,TOM,m453,nashville,m,6
u6787,KENNY,m453,nashville,m,16
u6793,MOTHER,m453,nashville,f,1000
u6808,MICKEY,m454,natural born killers,m,2
u6817,WAYNE,m454,natural born killers,m,14
u6818,WURLITZER,m454,natural born killers,m,8
u6822,DUFF,m455,nothing but a man,m,1
u6829,JOSIE,m455,nothing but a man,f,2
u6837,WILL,m455,nothing but a man,m,3
u6830,LEE,m455,nothing but a man,f,4
u6833,REVEREND DAWSON,m455,nothing but a man,m,8
u6851,MOLLY,m457,neuromancer,f,0
u6845,CASE,m457,neuromancer,m,0
u6860,JOSIE,m458,never been kissed,f,1
u6854,ALDYS,m458,never been kissed,f,17
u6855,ANITA,m458,never been kissed,f,4
u6858,GUS,m458,never been kissed,m,5
u6865,SAM,m458,never been kissed,m,3
u6864,ROB,m458,never been kissed,m,2
u6872,SALLY,m459,the nightmare before christmas,f,3
u6878,JESSE,m460,a nightmare on elm street part 2: freddy's revenge,m,1
u6880,LISA,m460,a nightmare on elm street part 2: freddy's revenge,f,2
u6877,GRADY,m460,a nightmare on elm street part 2: freddy's revenge,m,3
u6889,NANCY,m461,a nightmare on elm street 3: dream warriors,f,1
u6886,KRISTEN,m461,a nightmare on elm street 3: dream warriors,f,3
u6890,NEIL,m461,a nightmare on elm street 3: dream warriors,m,2
u6896,ANNA,m462,notting hill,f,1
u6906,MAX,m462,notting hill,m,16
u6912,WILLIAM,m462,notting hill,m,2
u6909,SPIKE,m462,notting hill,m,4
u6913,BIG NURSE,m463,one flew over the cuckoo's nest,f,0
u6919,HARDING,m463,one flew over the cuckoo's nest,m,22
u6914,BILLY,m463,one flew over the cuckoo's nest,m,30
u6921,MCMURPHY,m463,one flew over the cuckoo's nest,m,21
u6927,ROSE,m463,one flew over the cuckoo's nest,f,20
u6930,SPIVEY,m463,one flew over the cuckoo's nest,m,3
u6931,TABER,m463,one flew over the cuckoo's nest,m,17
u6932,TURKLE,m463,one flew over the cuckoo's nest,m,5
u6944,KATE,m464,only you,f,3
u6940,FAITH,m464,only you,f,1
u6945,LARRY,m464,only you,m,5
u6947,PETER,m464,only you,m,2
u6943,HIM,m464,only you,m,1000
u6967,TERRY,m465,on the waterfront,m,1
u6961,JOHNNY,m465,on the waterfront,m,3
u6951,CHARLEY,m465,on the waterfront,m,4
u6954,FATHER BARRY,m465,on the waterfront,m,2
u6953,EDIE,m465,on the waterfront,f,16
u6955,GLOVER,m465,on the waterfront,m,6
u6968,BOB,m466,orgy of the dead,m,4
u6971,SHIRLEY,m466,orgy of the dead,f,3
u6970,PRINCESS OF DARKNESS,m466,orgy of the dead,f,0
u6980,FOLEY,m467,out of sight,m,1
u6974,ADELE,m467,out of sight,f,10
u6983,KAREN,m467,out of sight,f,13
u6975,BUDDY,m467,out of sight,m,11
u6976,BURDON,m467,out of sight,m,20
u6979,CRUZ,m467,out of sight,m,27
u6987,MAURICE,m467,out of sight,m,16
u6981,GLENN,m467,out of sight,m,15
u6991,RIPLEY,m467,out of sight,m,18
u6982,HEJIRA,m467,out of sight,m,1000
u6986,MARSHALL,m467,out of sight,m,6
u7010,RAFE,m468,pearl harbor,m,1
u7000,DANNY,m468,pearl harbor,m,2
u7004,EVELYN,m468,pearl harbor,f,3
u7025,PEGGY,m469,peggy sue got married,f,1
u7016,CAROL,m469,peggy sue got married,f,4
u7017,CHARLIE,m469,peggy sue got married,m,2
u7022,MR. KELCHER,m469,peggy sue got married,m,0
u7021,MICHAEL,m469,peggy sue got married,m,6
u7023,MRS. KELCHER,m469,peggy sue got married,f,0
u7026,RICHARD,m469,peggy sue got married,m,3
u7031,GEOFF,m470,pet sematary ii,m,0
u7030,DREW,m470,pet sematary ii,m,6
u7037,ANDREW,m471,philadelphia,m,1
u7047,MIGUEL,m471,philadelphia,m,21
u7042,JOE,m471,philadelphia,m,2
u7039,BELINDA,m471,philadelphia,f,62
u7046,LISA,m471,philadelphia,m,20
u7060,RIDDICK,m472,pitch black,m,1
u7055,FRY,m472,pitch black,f,2
u7057,JOHNS,m472,pitch black,m,3
u7073,ZAIUS,m473,planet of the apes,m,1000
u7063,CORNELIUS,m473,planet of the apes,m,1000
u7072,TAYLOR,m473,planet of the apes,m,0
u7078,CHRIS,m474,platoon,m,16
u7083,KING,m474,platoon,m,1
u7088,BETTY,m475,playback,f,0
u7101,MITCHELL,m475,playback,m,0
u7089,BRANDON,m475,playback,m,0
u7094,GORE,m475,playback,m,0
u7106,ANN,m476,the ploughman's lunch,f,3
u7111,JAMES,m476,the ploughman's lunch,m,1
u7112,JEREMY,m476,the ploughman's lunch,m,2
u7110,GOLD,m476,the ploughman's lunch,m,6
u7116,SUSAN,m476,the ploughman's lunch,f,5
u7123,UTAH,m477,point break,m,2
u7118,BODHI,m477,point break,m,1
u7121,PAPPAS,m477,point break,m,3
u7122,TYLER,m477,point break,f,4
u7126,DILLON,m478,predator,m,2
u7142,VIVIAN,m479,pretty woman,f,2
u7133,EDWARD,m479,pretty woman,m,1
u7139,MR. THOMAS,m479,pretty woman,m,0
u7141,STUCKEY,m479,pretty woman,m,4
u7135,KIT,m479,pretty woman,f,5
u7156,WESTLEY,m480,the princess bride,m,1
u7144,BUTTERCUP,m480,the princess bride,f,8
u7149,MAN IN BLACK,m480,the princess bride,m,0
u7145,FEZZIK,m480,the princess bride,m,6
u7155,VIZZINI,m480,the princess bride,m,5
u7148,INIGO,m480,the princess bride,m,2
u7146,GRANDFATHER,m480,the princess bride,m,9
u7158,BIALYSTOCK,m481,the producers,m,1
u7160,BLOOM,m481,the producers,m,2
u7165,LIEBKIND,m481,the producers,m,4
u7169,ARBOGAST,m482,psycho,m,5
u7177,NORMAN,m482,psycho,m,1
u7180,SAM,m482,psycho,m,3
u7173,LILA,m482,psycho,f,2
u7175,MARY,m482,psycho,f,0
u7206,FLORENCE,m485,mystery of the wax museum,f,3
u7202,CHARLOTTE,m485,mystery of the wax museum,f,2
u7204,EDITOR,m485,mystery of the wax museum,m,1000
u7211,SERGEANT,m485,mystery of the wax museum,m,1000
u7213,WINTON,m485,mystery of the wax museum,m,6
